"217.196.113.136";"01/Apr/2011:14:41:17";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:41:18";200;"0.028";"GET /info.php HTTP/1.1";200;10981;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:41:18";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:42:20";200;"0.113";"GET /info.php HTTP/1.1";200;10982;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:42:20";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:42:21";200;"0.028";"GET /info.php HTTP/1.1";200;10981;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:42:21";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:43:46";200;"0.586";"GET /info.php HTTP/1.1";200;10998;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:43:46";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:43:49";200;"0.028";"GET /info.php HTTP/1.1";200;10995;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:43:49";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:44:20";200;"0.112";"GET /info.php HTTP/1.1";200;10977;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:44:21";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:44:33";200;"0.028";"GET /info.php HTTP/1.1";200;10976;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
